chromosome,start,end,name,strand,gene
8,35747448,35747562,ENSMUST00000157557.1,+,Gm22216
8,35763929,35764056,ENSMUST00000196525.1,-,AC129211.1
8,35824708,35826559,ENSMUST00000060128.5,-,Cldn23
8,35977515,35977578,ENSMUST00000116942.1,-,Gm22030
8,36094827,36147787,ENSMUST00000110492.1,+,D8Ertd82e
8,36216063,36249516,ENSMUST00000065297.5,-,Lonrf1
8,36406093,36406244,ENSMUST00000157426.1,-,Gm26150
8,36457547,36512956,ENSMUST00000135373.6,+,6430573F11Rik
8,36457573,36514320,ENSMUST00000147525.6,+,6430573F11Rik
8,36489190,36513013,ENSMUST00000171777.1,+,6430573F11Rik
8,36567750,36613943,ENSMUST00000033923.12,-,Dlc1
8,36567750,36733054,ENSMUST00000098826.8,-,Dlc1
8,36570248,36952442,ENSMUST00000163663.2,-,Dlc1
8,36993574,36995531,ENSMUST00000098825.3,+,AI429214
8,37317476,37317578,ENSMUST00000083343.1,-,Gm25126
8,37522553,38661508,ENSMUST00000118896.1,-,Sgcz
8,38252132,38252202,ENSMUST00000083523.3,-,Mir383
8,38982902,38983035,ENSMUST00000196578.1,-,SNORA43
8,38982903,38983035,ENSMUST00000104257.1,-,Gm23128
8,39005866,39165112,ENSMUST00000167992.6,+,Tusc3
8,39005907,39165112,ENSMUST00000169034.1,+,Tusc3
8,39581699,39642678,ENSMUST00000026021.11,-,Msr1
8,39603451,39642678,ENSMUST00000170091.1,-,Msr1
8,40279165,40286953,ENSMUST00000034014.12,-,Fgf20
8,40279724,40308331,ENSMUST00000118639.1,-,Fgf20
8,40307457,40384662,ENSMUST00000068999.12,+,Micu3
8,40307874,40307929,ENSMUST00000183849.1,-,Mir7666
8,40423814,40485725,ENSMUST00000049389.9,+,Zdhhc2
8,40423820,40510266,ENSMUST00000128166.6,+,Zdhhc2
8,40423839,40484269,ENSMUST00000167766.1,+,Zdhhc2
8,40492539,40511754,ENSMUST00000034012.8,-,Cnot7
8,40492541,40515847,ENSMUST00000132032.6,-,Cnot7
8,40492546,40511718,ENSMUST00000135269.6,-,Cnot7
8,40493035,40511304,ENSMUST00000149992.1,-,Cnot7
8,40511782,40551134,ENSMUST00000098817.2,+,Vps37a
8,40551100,40634776,ENSMUST00000048898.15,-,Mtmr7
8,40554660,40634792,ENSMUST00000174205.6,-,Mtmr7
8,40675093,40682199,ENSMUST00000051614.3,+,Adam24
8,40752207,40756175,ENSMUST00000096663.3,+,Adam25
8,40793272,40797303,ENSMUST00000056331.7,+,Adam20
8,40823008,40826861,ENSMUST00000066814.5,+,Adam39
8,40862394,40865647,ENSMUST00000180551.1,-,Gm26584
8,40862395,40918056,ENSMUST00000098816.8,+,Slc7a2
8,40862411,40922308,ENSMUST00000057784.13,+,Slc7a2
8,40874947,40922070,ENSMUST00000117077.6,+,Slc7a2
8,40898437,40917726,ENSMUST00000118432.1,+,Slc7a2
8,40926232,40990785,ENSMUST00000034004.9,+,Pdgfrl
8,40990913,41133726,ENSMUST00000059115.11,-,Mtus1
8,40990917,41054794,ENSMUST00000093534.9,-,Mtus1
8,40990917,41114667,ENSMUST00000118835.6,-,Mtus1
8,40991051,41041866,ENSMUST00000051379.12,-,Mtus1
8,41017467,41024216,ENSMUST00000123703.1,+,B430010I23Rik
8,41039755,41042053,ENSMUST00000148357.1,+,Gm16192
8,41053109,41064706,ENSMUST00000125903.1,+,Gm16193
8,41191433,41215156,ENSMUST00000034003.4,-,Fgl1
8,41218138,41220894,ENSMUST00000146654.1,+,Gm16348
8,41239758,41334086,ENSMUST00000045218.7,+,Pcm1
8,41340196,41374773,ENSMUST00000034000.13,-,Asah1
8,41397456,41417118,ENSMUST00000033999.6,-,Frg1
8,41827266,42046202,ENSMUST00000188324.1,+,2810404M03Rik
8,42522135,42522203,ENSMUST00000104567.1,-,Gm23531
8,42742806,42742912,ENSMUST00000157687.1,+,Gm26181
8,43129806,43141486,ENSMUST00000059692.3,-,Triml1
8,43183118,43193881,ENSMUST00000163869.1,+,Triml2
8,43295067,43307009,ENSMUST00000082120.3,-,Zfp42
8,43377974,43378104,ENSMUST00000122753.1,+,Gm22986
8,43519863,43528137,ENSMUST00000080135.3,-,Adam26b
8,43568277,43576707,ENSMUST00000049577.2,-,Adam26a
8,43624950,43627270,ENSMUST00000056023.3,-,Gm5346
8,43650434,43699487,ENSMUST00000110411.1,-,Adam34
8,44039249,44039361,ENSMUST00000116698.1,+,Gm24591
8,44227717,44228545,ENSMUST00000193497.1,-,Gm37972
8,44547973,44548074,ENSMUST00000174944.1,-,Gm26241
8,44601832,44601939,ENSMUST00000157898.1,+,Gm26089
8,44935446,45052257,ENSMUST00000191428.5,+,Fat1
8,44950207,45052257,ENSMUST00000098796.8,+,Fat1
8,45017215,45022385,ENSMUST00000180753.1,-,Gm2366
8,45060701,45065418,ENSMUST00000139751.1,-,AY512931
8,45069136,45088356,ENSMUST00000067984.7,+,Mtnr1a
8,45241169,45262031,ENSMUST00000034064.3,-,F11
8,45269441,45294859,ENSMUST00000116473.2,-,Klkb1
8,45304945,45333216,ENSMUST00000095328.4,-,Cyp4v3
8,45336724,45382291,ENSMUST00000093526.11,-,Fam149a
8,45395664,45410539,ENSMUST00000034056.9,-,Tlr3
8,45395910,45410608,ENSMUST00000167106.1,-,Tlr3
8,45507787,45827906,ENSMUST00000067065.12,+,Sorbs2
8,45507787,45827906,ENSMUST00000067107.12,+,Sorbs2
8,45507787,45827906,ENSMUST00000171337.7,+,Sorbs2
8,45507817,45776882,ENSMUST00000141039.6,+,Sorbs2
8,45581614,45581751,ENSMUST00000198428.1,-,SNORA43
8,45581615,45581747,ENSMUST00000104311.1,-,Gm23604
8,45587911,45596744,ENSMUST00000142008.1,-,Gm16351
8,45627802,45827873,ENSMUST00000135336.6,+,Sorbs2
8,45658291,45821141,ENSMUST00000153798.6,+,Sorbs2
8,45658669,45776882,ENSMUST00000134675.6,+,Sorbs2
8,45658675,45827903,ENSMUST00000139869.6,+,Sorbs2
8,45658708,45746589,ENSMUST00000126067.6,+,Sorbs2
8,45658803,45827905,ENSMUST00000132139.6,+,Sorbs2
8,45661995,45827592,ENSMUST00000130011.6,+,Sorbs2
8,45723324,45819297,ENSMUST00000135116.1,-,Sorbs2os
8,45723327,45738039,ENSMUST00000127040.1,+,Gm16352
8,45864477,45864603,ENSMUST00000116728.1,-,Gm25309
8,45885484,45919546,ENSMUST00000034053.5,+,Pdlim3
8,45934618,45944145,ENSMUST00000095326.8,+,Ccdc110
8,45953605,45975252,ENSMUST00000095323.6,-,1700029J07Rik
8,45953607,45975252,ENSMUST00000098786.2,-,1700029J07Rik
8,45975527,45996958,ENSMUST00000034051.6,+,Ufsp2
8,45996901,45999867,ENSMUST00000053558.9,-,Ankrd37
8,45999302,46027655,ENSMUST00000110380.6,+,Lrp2bp
8,45999307,46027386,ENSMUST00000066451.8,+,Lrp2bp
8,46010601,46029477,ENSMUST00000110381.7,+,Lrp2bp
8,46033260,46124146,ENSMUST00000170416.6,-,Snx25
8,46033260,46152159,ENSMUST00000110378.7,-,Snx25
8,46033265,46151705,ENSMUST00000041582.13,-,Snx25
8,46107258,46107531,ENSMUST00000158004.1,+,Gm23030
8,46152609,46156100,ENSMUST00000147206.1,+,Gm15634
8,46163650,46195590,ENSMUST00000034048.11,+,Cfap97
8,46163734,46195586,ENSMUST00000110376.6,+,Cfap97
8,46169555,46195588,ENSMUST00000164504.1,+,Cfap97
8,46206796,46211284,ENSMUST00000034049.4,-,Slc25a4
8,46229793,46229877,ENSMUST00000175156.1,+,Gm23812
8,46272050,46272147,ENSMUST00000158936.1,+,Gm24669
8,46292049,46294671,ENSMUST00000058636.7,-,Helt
8,46471040,46536051,ENSMUST00000034046.10,+,Acsl1
8,46490973,46535581,ENSMUST00000110372.6,+,Acsl1
8,46492831,46534480,ENSMUST00000110371.6,+,Acsl1
8,46552059,46579584,ENSMUST00000034045.12,+,Cenpu
8,46552086,46578368,ENSMUST00000093518.4,+,Cenpu
8,46575578,46617200,ENSMUST00000040468.13,-,Primpol
8,46617448,46638706,ENSMUST00000093517.5,+,Casp3
8,46730971,46739515,ENSMUST00000181167.1,-,Gm16675
8,46739744,46847458,ENSMUST00000034041.7,+,Irf2
8,46986926,47094895,ENSMUST00000039840.12,+,Enpp6
8,46986953,47082794,ENSMUST00000119686.1,+,Enpp6
8,47026804,47038177,ENSMUST00000130943.1,-,4930579M01Rik
8,47180047,47289402,ENSMUST00000079195.5,-,Stox2
8,47180047,47352348,ENSMUST00000110367.7,-,Stox2
8,47294271,47446362,ENSMUST00000181417.1,-,4930448N21Rik
8,47413128,47415359,ENSMUST00000074466.5,+,Gm10083
8,47440417,47440551,ENSMUST00000174969.1,+,Gm22857
8,47490114,47533467,ENSMUST00000039061.13,-,Trappc11
8,47504244,47511348,ENSMUST00000120987.1,-,Trappc11
8,47533663,47552825,ENSMUST00000033973.12,+,Rwdd4a
8,47591667,47591747,ENSMUST00000184727.1,+,Gm27409
8,47667177,47673689,ENSMUST00000146625.2,-,Ing2
8,47667177,47675158,ENSMUST00000080353.2,-,Ing2
8,47675390,47677055,ENSMUST00000098781.2,+,AA386476
8,47709343,47713931,ENSMUST00000038738.5,-,Cdkn2aip
8,47713265,47715021,ENSMUST00000180928.1,+,E030037K01Rik
8,47719245,47719369,ENSMUST00000082574.1,+,n-R5s96
8,47822142,47822805,ENSMUST00000079639.2,+,Cldn24
8,47824481,47825475,ENSMUST00000038693.6,+,Cldn22
8,47826082,47990543,ENSMUST00000057561.7,-,Wwc2
8,47899181,47899294,ENSMUST00000082585.1,+,n-R5s97
8,48099091,48140609,ENSMUST00000174278.6,+,Dctd
8,48109957,48141665,ENSMUST00000170263.7,+,Dctd
8,48110012,48141663,ENSMUST00000033966.11,+,Dctd
8,48110210,48153233,ENSMUST00000174379.1,+,Dctd
8,48227681,48844026,ENSMUST00000190840.5,-,Tenm3
8,48227704,48674641,ENSMUST00000033965.11,-,Tenm3
8,48334752,48555693,ENSMUST00000110346.6,-,Tenm3
8,48843796,48845109,ENSMUST00000186135.1,+,Gm19744
8,48855416,48869901,ENSMUST00000188936.1,+,Gm19744
8,48958349,48958481,ENSMUST00000158923.1,-,Gm25830
8,49370912,49501984,ENSMUST00000033963.11,+,4930555F03Rik
8,49463322,49501891,ENSMUST00000163925.1,+,4930555F03Rik
8,50563240,50563303,ENSMUST00000157144.1,+,Gm23986
8,52041423,52041568,ENSMUST00000196298.1,-,AC140437.1
8,52078603,52078742,ENSMUST00000083403.1,+,Gm24929
8,52336914,52337105,ENSMUST00000082748.1,-,Gm25813
8,53006407,53006523,ENSMUST00000158053.1,+,Gm23666
8,53493762,53493824,ENSMUST00000185195.1,+,Gm27964
8,53493852,53493914,ENSMUST00000158443.1,+,Gm22841
8,53511701,53523421,ENSMUST00000033920.4,+,Aga
8,53586866,53639065,ENSMUST00000047768.9,-,Neil3
8,54077531,54186454,ENSMUST00000033919.4,+,Vegfc
8,54520432,54529998,ENSMUST00000067476.8,-,Spcs3
8,54550330,54587836,ENSMUST00000033918.2,+,Asb5
8,54568549,54600987,ENSMUST00000162770.1,-,5330439A09Rik
8,54600780,54610098,ENSMUST00000033917.6,+,Spata4
8,54629054,54718679,ENSMUST00000144711.7,-,Wdr17
8,54629232,54724388,ENSMUST00000127511.7,-,Wdr17
8,54629246,54724504,ENSMUST00000175915.6,-,Wdr17
8,54629621,54724368,ENSMUST00000150488.6,-,Wdr17
8,54687339,54724348,ENSMUST00000129132.2,-,Wdr17
8,54708986,54710381,ENSMUST00000161681.1,+,Gm15758
8,54866260,54866379,ENSMUST00000122549.1,+,n-R5s98
8,54954727,55060877,ENSMUST00000033915.7,+,Gpm6a
8,55870911,55906948,ENSMUST00000053441.4,-,Adam29
8,55940508,56125429,ENSMUST00000000275.7,+,Glra3
8,56294551,56321046,ENSMUST00000034026.8,+,Hpgd
8,56521371,56521503,ENSMUST00000104397.1,-,Gm24375
8,56531521,56550857,ENSMUST00000040330.13,-,Cep44
8,56551089,56592393,ENSMUST00000040218.10,+,Fbxo8
8,56551089,56592393,ENSMUST00000110322.7,+,Fbxo8
8,56561300,56561409,ENSMUST00000102437.1,+,Gm25992
8,56674369,56675706,ENSMUST00000190897.1,+,Gm29173
8,57304264,57320325,ENSMUST00000185946.5,-,AV026068
8,57304264,57320735,ENSMUST00000189169.5,-,AV026068
8,57304264,57320859,ENSMUST00000186386.5,-,AV026068
8,57304270,57305358,ENSMUST00000186214.1,-,AV026068
8,57320982,57324517,ENSMUST00000040104.3,+,Hand2
8,57321004,57324233,ENSMUST00000187718.1,-,Gm28063
8,57332117,57340682,ENSMUST00000181638.1,+,5033428I22Rik
8,57455922,57477585,ENSMUST00000034023.3,+,Scrg1
8,57482706,57487860,ENSMUST00000034022.3,-,Sap30
8,57488053,57508877,ENSMUST00000180690.1,+,2500002B13Rik
8,57511842,57515999,ENSMUST00000067925.6,+,Hmgb2
8,57523827,57653031,ENSMUST00000034021.10,-,Galnt7
8,57524699,57653003,ENSMUST00000110316.2,-,Galnt7
8,57549774,57549888,ENSMUST00000104338.1,+,Gm25379
8,57774051,58912640,ENSMUST00000204128.1,-,Galntl6
8,57776224,57796590,ENSMUST00000204067.1,-,Galntl6
8,57776224,57962564,ENSMUST00000098757.3,-,Galntl6
8,58171434,58298866,ENSMUST00000180798.1,+,Gm26905
8,58427699,58701044,ENSMUST00000188531.5,-,Galntl6
8,58523293,58524326,ENSMUST00000161344.1,+,Gm15882
8,58911754,58914298,ENSMUST00000062978.6,+,BC030500
8,59559314,59559422,ENSMUST00000158032.1,+,Gm24847
8,60079589,60079693,ENSMUST00000083793.1,+,Gm26164
8,60430023,60503198,ENSMUST00000093494.5,-,Gm10283
8,60506123,60545677,ENSMUST00000079472.2,+,Aadat
8,60632826,60674933,ENSMUST00000161421.1,+,Mfap3l
8,60632859,60676729,ENSMUST00000160719.6,+,Mfap3l
8,60655103,60672466,ENSMUST00000161702.6,+,Mfap3l
8,60655539,60672362,ENSMUST00000034066.3,+,Mfap3l
8,60807738,60807846,ENSMUST00000157415.1,-,Gm23329
8,60890450,60907580,ENSMUST00000037190.13,+,2700029M09Rik
8,60910388,60955233,ENSMUST00000056508.10,-,Clcn3
8,60910388,60983300,ENSMUST00000093490.7,-,Clcn3
8,60911895,60954748,ENSMUST00000110302.6,-,Clcn3
8,60911922,60983239,ENSMUST00000004430.12,-,Clcn3
8,60911922,60983239,ENSMUST00000110301.1,-,Clcn3
8,60983436,60985908,ENSMUST00000052189.3,+,B230317F23Rik
8,60993194,61131339,ENSMUST00000120689.6,+,Nek1
8,60993194,61131346,ENSMUST00000034065.12,+,Nek1
8,61117604,61194648,ENSMUST00000129408.1,-,Gm16178
8,61224170,61396072,ENSMUST00000034060.5,+,Sh3rf1
8,61281521,61288872,ENSMUST00000188654.1,-,1700001D01Rik
8,61487733,61503482,ENSMUST00000034058.11,+,Cbr4
8,61513245,61902669,ENSMUST00000121785.6,-,Palld
8,61513247,61591142,ENSMUST00000121200.6,-,Palld
8,61513251,61760089,ENSMUST00000121493.6,-,Palld
8,61515020,61902690,ENSMUST00000034057.12,-,Palld
8,61849005,61922834,ENSMUST00000133752.1,+,4930512H18Rik
8,61928088,62037695,ENSMUST00000093485.2,+,Ddx60
8,61928088,62037701,ENSMUST00000070631.12,+,Ddx60
8,62057041,62123112,ENSMUST00000034052.11,-,Anxa10
8,62057520,62123118,ENSMUST00000034054.7,-,Anxa10
8,62783611,62783725,ENSMUST00000158903.1,+,Gm22324
8,62951008,63356852,ENSMUST00000117377.6,+,Spock3
8,62951231,63356860,ENSMUST00000118003.6,+,Spock3
8,62951360,63357103,ENSMUST00000119068.6,+,Spock3
8,62951799,63357094,ENSMUST00000093480.5,+,Spock3
8,63108673,63108807,ENSMUST00000157794.1,-,Gm24236
8,63878195,63878326,ENSMUST00000103965.1,+,Gm24580
8,63924693,63952170,ENSMUST00000179944.1,-,Sgol2b
8,64014769,64205993,ENSMUST00000066166.4,-,Tll1
8,64161404,64161526,ENSMUST00000157507.1,+,Gm22586
8,64514331,64514441,ENSMUST00000102088.1,-,Mir710
8,64592557,64693040,ENSMUST00000048967.7,-,Cpe
8,64718138,64733792,ENSMUST00000034015.9,-,Msmo1
8,64739862,64849818,ENSMUST00000034017.7,-,Klhl2
8,64931971,64932062,ENSMUST00000158680.1,+,Gm26210
8,64947184,64969034,ENSMUST00000026595.10,+,Tmem192
8,64947184,64969034,ENSMUST00000079896.7,+,Tmem192
8,64981650,64987646,ENSMUST00000095295.1,-,Trim75
8,64998456,65018688,ENSMUST00000048565.7,-,Trim60
8,65012975,65018688,ENSMUST00000078409.3,-,Apela
8,65028419,65037172,ENSMUST00000124790.6,-,Apela
8,65028419,65037336,ENSMUST00000142822.2,-,Apela
8,65075032,65077480,ENSMUST00000098716.1,+,Gm10663
8,65085612,65129563,ENSMUST00000098713.4,-,BC030870
8,65093830,65093914,ENSMUST00000175101.1,-,Gm24333
8,65367300,65367443,ENSMUST00000082971.1,+,Gm25403
8,65618008,66469371,ENSMUST00000110258.6,+,March1
8,65618024,66469713,ENSMUST00000110256.6,+,March1
8,65618085,66471637,ENSMUST00000110255.6,+,March1
8,65618524,66470427,ENSMUST00000110259.6,+,March1
8,65667594,65667701,ENSMUST00000082829.1,-,Gm23515
8,65902056,65902191,ENSMUST00000083363.1,+,Gm26123
8,65967156,66471625,ENSMUST00000072482.11,+,March1
8,66002345,66002452,ENSMUST00000082953.1,-,Gm24205
8,66121741,66471625,ENSMUST00000098708.9,+,March1
8,66121741,66471625,ENSMUST00000178982.6,+,March1
8,66384622,66387535,ENSMUST00000132019.1,-,Gm15354
8,66386293,66470421,ENSMUST00000039540.10,+,March1
8,66386300,66470431,ENSMUST00000110253.2,+,March1
8,66439454,66442809,ENSMUST00000140669.1,-,Gm15356
8,66476398,66486519,ENSMUST00000026681.5,-,Tma16
8,66511755,66513776,ENSMUST00000002025.4,+,Tktl2
8,66511758,66518335,ENSMUST00000183187.1,+,Tktl2
8,66679964,66688094,ENSMUST00000070810.7,-,Npy5r
8,66697421,66706798,ENSMUST00000039303.5,+,Npy1r
8,66860216,66890564,ENSMUST00000118009.1,+,Naf1
8,66918649,66918778,ENSMUST00000104297.1,-,Gm25275
8,67213295,67213419,ENSMUST00000116787.1,-,Gm24274
8,67279081,67279231,ENSMUST00000158755.1,-,Gm24677
8,67352103,67365004,ENSMUST00000148610.1,-,Gm10660
8,67490757,67492104,ENSMUST00000026677.3,+,Nat1
8,67494866,67502576,ENSMUST00000093470.5,+,Nat2
8,67494947,67502580,ENSMUST00000163856.1,+,Nat2
8,67513999,67515606,ENSMUST00000032981.5,-,Gm9755
8,67523853,67548627,ENSMUST00000070514.3,+,Nat3
8,67629013,67629106,ENSMUST00000198490.1,-,AC141868.1
8,67689081,67974574,ENSMUST00000038959.14,-,Psd3
8,67689081,67974574,ENSMUST00000098696.8,-,Psd3
8,67689088,67818295,ENSMUST00000120071.6,-,Psd3
8,67696046,67974574,ENSMUST00000093469.9,-,Psd3
8,67696880,67910932,ENSMUST00000093468.10,-,Psd3
8,67711525,67818233,ENSMUST00000059374.4,-,Psd3
8,67810984,67811374,ENSMUST00000130307.1,-,Gm15992
8,67956769,67978051,ENSMUST00000127631.1,+,Gm15991
8,68010339,68010470,ENSMUST00000104357.1,+,Gm22018
8,68120350,68121527,ENSMUST00000178529.1,-,Gm21807
8,68218172,68228413,ENSMUST00000181816.1,-,Gm26659
8,68276566,68347694,ENSMUST00000066594.3,+,Sh2d4a
8,68356780,68735146,ENSMUST00000078350.11,-,Csgalnact1
8,68357966,68735114,ENSMUST00000130214.6,-,Csgalnact1
8,68368465,68375710,ENSMUST00000139265.1,+,1700125H03Rik
8,68457147,68458681,ENSMUST00000132076.1,+,Gm15656
8,68793928,68829410,ENSMUST00000034328.11,+,Ints10
8,68793934,68822511,ENSMUST00000110241.6,+,Ints10
8,68793955,68829408,ENSMUST00000110242.6,+,Ints10
8,68794013,68829408,ENSMUST00000070713.6,+,Ints10
8,68880490,68906934,ENSMUST00000015712.13,+,Lpl
8,69037710,69089222,ENSMUST00000037478.11,-,Slc18a1
8,69044955,69063422,ENSMUST00000162457.1,+,Gm15716
8,69088645,69113711,ENSMUST00000006435.7,+,Atp6v1b2
8,69110470,69111244,ENSMUST00000161007.1,+,Gm15717
8,69132668,69184225,ENSMUST00000185176.6,-,Lzts1
8,69135502,69140953,ENSMUST00000037049.3,-,Lzts1
8,69226342,69228980,ENSMUST00000110216.1,+,Zfp930
8,69300775,69303162,ENSMUST00000078257.6,+,D130040H23Rik
8,69372144,69373383,ENSMUST00000072427.4,-,Gm10033
8,69373527,69373914,ENSMUST00000095282.1,-,Gm10311
8,69399724,69400020,ENSMUST00000157704.1,+,Gm25661
8,69427979,69453565,ENSMUST00000200846.1,-,RP23-468H22.1
8,69473491,69474842,ENSMUST00000201619.1,-,RP23-468H22.3
8,69481345,69522976,ENSMUST00000201500.1,-,RP23-468H22.2
8,69610856,69625548,ENSMUST00000121886.6,-,Zfp868
8,69611413,69619352,ENSMUST00000074982.6,-,Zfp868
8,69654491,69666982,ENSMUST00000204285.1,+,Zfp964
8,69659262,69664170,ENSMUST00000169125.1,+,Zfp964
8,69706331,69710724,ENSMUST00000080987.6,-,Zfp869
8,69741638,69749962,ENSMUST00000130458.6,-,Zfp963
8,69742861,69774886,ENSMUST00000149782.6,-,Gm20422
8,69742956,69749970,ENSMUST00000154063.1,-,Zfp963
8,69761325,69791178,ENSMUST00000131784.6,-,Zfp866
8,69763842,69774911,ENSMUST00000137573.1,-,Zfp866
8,69791162,69807749,ENSMUST00000034326.6,+,Atp13a1
8,69808678,69821870,ENSMUST00000036074.13,+,Gmip
8,69808689,69818972,ENSMUST00000123453.1,+,Gmip
8,69822428,69831101,ENSMUST00000164890.6,+,Lpar2
8,69822564,69831102,ENSMUST00000034325.4,+,Lpar2
8,69832490,69872292,ENSMUST00000081503.11,+,Pbx4
8,69880368,69887687,ENSMUST00000057831.7,-,Cilp2
8,69887787,69902712,ENSMUST00000180068.1,-,Yjefn3
8,69894187,69902558,ENSMUST00000110167.3,-,Ndufa13
8,69902183,69903518,ENSMUST00000050373.6,+,Tssk6
8,69907068,69974383,ENSMUST00000116463.2,-,Gatad2a
8,69907068,69996379,ENSMUST00000065169.9,-,Gatad2a
8,69907068,69996379,ENSMUST00000177851.6,-,Gatad2a
8,70016122,70042685,ENSMUST00000168013.2,-,Mau2
8,70016122,70042734,ENSMUST00000050561.11,-,Mau2
8,70042812,70071953,ENSMUST00000011450.6,+,Sugp1
8,70072923,70080066,ENSMUST00000110160.7,+,Tm6sf2
8,70072931,70080052,ENSMUST00000049197.5,+,Tm6sf2
8,70083528,70090862,ENSMUST00000007738.9,+,Hapln4
8,70093084,70120873,ENSMUST00000002412.8,-,Ncan
8,70102523,70102586,ENSMUST00000184696.1,-,Mir7066
8,70123027,70123153,ENSMUST00000158489.1,-,Gm25906
8,70130811,70139197,ENSMUST00000075724.7,-,Rfxank
8,70131332,70133739,ENSMUST00000095273.5,+,Nr2c2ap
8,70139498,70147256,ENSMUST00000002418.13,+,2310045N01Rik
8,70139710,70167488,ENSMUST00000163756.1,+,2310045N01Rik
8,70140276,70147319,ENSMUST00000110139.1,+,2310045N01Rik
8,70152777,70167488,ENSMUST00000110143.6,+,Mef2b
8,70152777,70167488,ENSMUST00000110146.7,+,Mef2b
8,70152780,70167487,ENSMUST00000110140.1,+,Mef2b
8,70152780,70167487,ENSMUST00000110141.7,+,Mef2b
8,70172404,70183681,ENSMUST00000002413.13,+,Tmem161a
8,70172407,70182850,ENSMUST00000182980.6,+,Tmem161a
8,70184339,70212256,ENSMUST00000063788.7,-,Slc25a42
8,70184339,70212305,ENSMUST00000110127.6,-,Slc25a42
8,70220171,70234466,ENSMUST00000019679.10,-,Armc6
8,70234225,70261042,ENSMUST00000164403.6,+,Sugp2
8,70234232,70263105,ENSMUST00000093458.9,+,Sugp2
8,70282826,70286530,ENSMUST00000087467.10,+,Homer3
8,70282826,70294361,ENSMUST00000140212.6,+,Homer3
8,70282998,70294361,ENSMUST00000110124.7,+,Homer3
8,70285245,70294353,ENSMUST00000003669.7,+,Homer3
8,70292865,70302489,ENSMUST00000008004.9,-,Ddx49
8,70302517,70312990,ENSMUST00000066469.12,+,Cope
8,70315774,70331592,ENSMUST00000165819.7,+,Cers1
8,70315786,70331587,ENSMUST00000140239.1,+,Cers1
8,70329816,70331587,ENSMUST00000046516.10,+,Gdf1
8,70331521,70353273,ENSMUST00000075666.6,-,Upf1
8,70373547,70382065,ENSMUST00000003659.7,+,Comp
8,70382354,70439579,ENSMUST00000076615.5,-,Crtc1
8,70450227,70476943,ENSMUST00000066597.10,-,Klhl26
8,70450227,70476943,ENSMUST00000166976.1,-,Klhl26
8,70483875,70487358,ENSMUST00000045286.7,-,Tmem59l
8,70493157,70504081,ENSMUST00000008032.12,+,Crlf1
8,70504294,70506752,ENSMUST00000075175.10,-,2810428I15Rik
8,70504298,70506737,ENSMUST00000136913.1,-,2810428I15Rik
8,70508262,70510350,ENSMUST00000140679.6,-,Uba52
8,70508262,70510355,ENSMUST00000129909.6,-,Uba52
8,70508262,70510581,ENSMUST00000125184.6,-,Uba52
8,70508265,70510417,ENSMUST00000081940.9,-,Uba52
8,70508271,70523163,ENSMUST00000121623.6,-,Kxd1
8,70508327,70510801,ENSMUST00000135446.6,-,Uba52
8,70508331,70509623,ENSMUST00000165126.7,-,Uba52
8,70513395,70523180,ENSMUST00000093456.10,-,Kxd1
8,70513603,70523279,ENSMUST00000118850.6,-,Kxd1
8,70514689,70527956,ENSMUST00000117580.6,-,Kxd1
8,70527723,70535328,ENSMUST00000119353.7,+,Fkbp8
8,70527746,70535326,ENSMUST00000075491.12,+,Fkbp8
8,70527845,70535327,ENSMUST00000119698.6,+,Fkbp8
8,70539674,70592858,ENSMUST00000093454.6,+,Ell
8,70594480,70597288,ENSMUST00000019283.9,+,Isyna1
8,70597490,70608314,ENSMUST00000049908.9,-,Ssbp4
8,70616843,70620850,ENSMUST00000052437.3,+,Lrrc25
8,70629392,70632095,ENSMUST00000003808.7,-,Gdf15
8,70629393,70632456,ENSMUST00000110103.1,-,Gdf15
8,70646435,70659738,ENSMUST00000070173.7,-,Pgpep1
8,70673247,70678752,ENSMUST00000034311.13,+,Lsm4
8,70697738,70700616,ENSMUST00000095267.4,+,Jund
8,70699537,70700080,ENSMUST00000116172.1,-,Gm11175
8,70718542,70722635,ENSMUST00000179347.1,+,Gm3336
8,70724063,70751186,ENSMUST00000034307.12,+,Pde4c
8,70724064,70751172,ENSMUST00000110095.2,+,Pde4c
8,70754678,70758677,ENSMUST00000110093.7,+,Rab3a
8,70754710,70758635,ENSMUST00000034301.10,+,Rab3a
8,70754723,70758635,ENSMUST00000110090.6,+,Rab3a
8,70755509,70758635,ENSMUST00000110092.2,+,Rab3a
8,70758648,70760921,ENSMUST00000038626.8,-,Mpv17l2
8,70762773,70766663,ENSMUST00000034299.5,-,Ifi30
8,70768175,70776713,ENSMUST00000034296.13,-,Pik3r2
8,70776814,70777823,ENSMUST00000191396.1,+,2010320M18Rik
8,70778116,70792433,ENSMUST00000166004.1,-,Mast3
8,70798134,70798192,ENSMUST00000184074.1,+,Mir7240
8,70808448,70821424,ENSMUST00000000808.7,+,Il12rb1
8,70835154,70839720,ENSMUST00000002989.9,-,Arrdc2
